branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
24580,Münchenstein - Gartenstadt,mm,Münchenstein,38563.0,185993.0,1.0,0.9041782813333332,0.8634,37356.0,0.1900923076923077,0.2209514789464388,0.649384413594416
73740,Cham - Neudorf,m,Cham,25174.0,51274.0,1.0,0.7827939070666666,0.7475,49618.0,0.3787384615384615,0.11275920883480431,0.6296083154879866
94220,Neuhausen,m,Neuhausen,22097.0,41009.0,0.8626466666666667,0.9371668834666668,0.8949,0.0,0.0,0.0,0.5357173766933334
73750,Brunnen - Bahnhofsmärcht,m,Brunnen,9730.0,13992.0,0.3527466666666667,0.4256142916,0.4064,0.0,0.0,0.0,0.23158685832000003
94230,Rüti ZH,mm,Rüti,21953.0,47132.0,0.8996266666666667,0.9216104916000001,0.8801,0.0,0.0,0.0,0.5422200983200001
24600,Aesch,mm,Aesch,22492.0,45292.0,0.9017333333333334,0.8044244288,0.7682,0.0,0.0,0.0,0.50822488576
73760,Unterägeri,m,Unterägeri,11899.0,4818.0,0.3494266666666667,0.6813350452,0.6506,49036.0,0.3697846153846154,0.0,0.3801119321169231
24610,Ettingen,mm,Ettingen,17475.0,59460.0,0.7993333333333332,0.9000815662666667,0.8595,40654.0,0.24083076923076924,0.06113547330895618,0.5661595617612785
73770,Luzern - Bruchstrasse,m,Luzern,87735.0,75901.0,1.0,0.9268840720000001,0.8851,36474.0,0.17652307692307692,0.16295826913028258,0.6417830836106719
94250,Winterthur - Oberwinterthur,m,Winterthur,44458.0,70908.0,1.0,1.0,1.0,32488.0,0.1152,0.07728090277920856,0.6384961805558417
73780,Willisau - Chrüzhof,m,Willisau,6752.0,8278.0,0.23524,0.9765747809333333,0.9326,27634.0,0.040523076923076926,0.0,0.3672515715712821
94260,Winterthur - Töss,m,Winterthur,55801.0,61447.0,1.0,0.9862455833333333,0.9418,32488.0,0.1152,0.0865412856034043,0.6317773737873474
24630,Arlesheim,mm,Arlesheim,34274.0,47016.0,0.9801066666666666,0.8626129092,0.8237,53910.0,0.44476923076923075,0.1125857599528011,0.6603955799844063
73790,Goldau,m,Goldau,10724.0,5304.0,0.3213333333333333,0.5122561178666667,0.4892,0.0,0.0,0.0,0.24777122357333337
94270,Winterthur - Seen,mm,Winterthur,43022.0,62854.0,1.0,0.9286339496,0.8868,32488.0,0.1152,0.08159752276842265,0.6137662944736846
73800,Horw,m,Horw,38548.0,71489.0,1.0,0.5690238878666667,0.5434,52350.0,0.4207692307692308,0.27164803156563627,0.6066282300403067
